date,temperature,precipitation,wind_speed,relative_humidity,total_insolation,maximum_snow_depth
2000-01-01,5.35,0.464285714,1.835714286,69.91428571,2.769285714,0
2000-01-02,5.7,3.457142857,2.685714286,73.08571429,1.906428571,0
2000-01-03,0.692857143,0,2.1,56.70714286,4.188571429,0
2000-01-04,1.428571429,0,1.271428571,56.03571429,3.552142857,0
2000-01-05,5.642857143,10.55,2.45,75.95714286,1.521428571,1.185714286
2000-01-06,5.171428571,5.421428571,3.078571429,75.96428571,1.362857143,0.428571429
2000-01-07,-3.75,0.442857143,2.935714286,56.80714286,3.915,1.028571429
2000-01-08,-1.292857143,0.378571429,1.7,68.51428571,3.724285714,1.464285714
2000-01-09,-0.457142857,1.014285714,1.392857143,71.75714286,1.9,0.307142857
2000-01-10,1.1,0.05,2.164285714,62.45714286,4.33,0.371428571
2000-01-11,1.3,0.528571429,2.042857143,64.28571429,3.706428571,0.092857143
2000-01-12,5.428571429,2.578571429,2.614285714,80.35714286,1.377857143,0.142857143
2000-01-13,3.357142857,1.207142857,2.528571429,76.95714286,1.466428571,0.35
2000-01-14,0.764285714,0,1.942857143,66.74285714,2.270714286,0.342857143
2000-01-15,0.142857143,0,1.635714286,68.79285714,3.793571429,0.335714286
2000-01-16,1.6,0.107142857,1.471428571,67.57142857,3.347857143,0.228571429
2000-01-17,0.157142857,0.057142857,1.671428571,71.39285714,3.172857143,0.15
2000-01-18,-0.15,0,1.971428571,62.51428571,5.037857143,0.085714286
2000-01-19,-2.792857143,1.714285714,3.142857143,67.65714286,2.335714286,3.1
2000-01-20,-5.735714286,0.578571429,3.314285714,54.13571429,5.100714286,3.421428571
2000-01-21,-5.757142857,0,1.957142857,52.28571429,5.145,1.742857143
2000-01-22,-1.128571429,2.542857143,1.171428571,66.55714286,2.28,2.414285714
2000-01-23,3.278571429,3.157142857,1.678571429,83.29285714,3.002857143,2.457142857
2000-01-24,0.514285714,0,2.735714286,61.12857143,4.006428571,0.028571429
2000-01-25,-3.657142857,0.021428571,3.2,45.77857143,5.438571429,0.142857143
2000-01-26,-5.742857143,0.085714286,2.9,53.97857143,5.05,0.292857143
2000-01-27,-4.978571429,0.007142857,2.042857143,55.63571429,5.595,0.307142857
2000-01-28,-2.757142857,0,1.4,59.52142857,4.928571429,0
2000-01-29,-0.75,0.007142857,1.485714286,67.18571429,3.252142857,0.021428571
2000-01-30,-1.75,0.15,3.585714286,58.71428571,3.913571429,0.371428571
2000-01-31,-5.564285714,0.1,2.728571429,53.20714286,5.295714286,0.485714286
2000-02-01,-4.728571429,0,1.928571429,55.03571429,4.899285714,0
2000-02-02,-2.407142857,0,2,59.7,4.875,0
2000-02-03,-1.014285714,0.142857143,1.907142857,63.25714286,4.098571429,0.342857143
2000-02-04,-1.028571429,0,1.471428571,58.00714286,6.041428571,0.292857143
2000-02-05,0.878571429,0.9,1.057142857,68.22142857,2.925714286,0.457142857
2000-02-06,1.864285714,0.257142857,2.235714286,71.72857143,4.583571429,0.871428571
2000-02-07,0.092857143,0.428571429,2.121428571,69.36428571,3.572142857,0.578571429
2000-02-08,-4.564285714,0.478571429,4.178571429,51.39285714,6.1,1.564285714
2000-02-09,-3.5,0,2.335714286,52.14285714,8.774285714,0.921428571
2000-02-10,-1.55,0,1.664285714,55.92857143,8.002857143,0.164285714
2000-02-11,1.521428571,0,1.871428571,63.78571429,6.689285714,0.007142857
2000-02-12,1.707142857,0,1.585714286,67.15,6.473571429,0
2000-02-13,2.95,0,1.307142857,67.7,5.985,0.007142857
2000-02-14,1.542857143,0.342857143,3.285714286,56.57857143,6.239285714,0.614285714
2000-02-15,-3.321428571,0.642857143,3.985714286,48.16428571,7.302142857,1.157142857
2000-02-16,-2.75,0.228571429,3.05,49.04285714,8.242142857,1.385714286
2000-02-17,-2.25,0,2.621428571,46.02857143,9.120714286,0.021428571
2000-02-18,-0.578571429,0,1.864285714,46.07142857,8.696428571,0
2000-02-19,2.764285714,0.071428571,1.65,47.32142857,5.955,0
2000-02-20,1.578571429,0,2.828571429,49.54285714,9.493571429,0
2000-02-21,-0.157142857,0,2.964285714,42.20714286,9.47,0
2000-02-22,-0.185714286,0,1.9,43.97142857,7.552857143,0
2000-02-23,2.014285714,0,2.064285714,49.92142857,6.351428571,0
2000-02-24,-1.264285714,0,3.371428571,37.02857143,9.448571429,0
2000-02-25,-1.214285714,0,1.871428571,42.66428571,7.707142857,0
2000-02-26,1.257142857,0.028571429,2.314285714,54.17142857,6.622142857,0.05
2000-02-27,2.771428571,0.342857143,3.15,48.95,9.078571429,0.092857143
2000-02-28,-0.321428571,0.207142857,3.414285714,38.23571429,10.41,0.035714286
2000-02-29,-0.7,0,2.135714286,43.32857143,10.00642857,0
2000-03-01,2.535714286,0,1.778571429,56.15,9.410714286,0
2000-03-02,5.514285714,0,1.535714286,58.56428571,8.532857143,0
2000-03-03,8.021428571,1.078571429,1.578571429,53.81428571,7.215,0
2000-03-04,7.814285714,1.021428571,1.692857143,67.07857143,5.255714286,0
2000-03-05,5.335714286,0,1.785714286,55.66428571,9.104285714,0
2000-03-06,3.907142857,0.171428571,2.735714286,52.44285714,7.874285714,0
2000-03-07,0.414285714,0,3.664285714,32.07142857,10.62571429,0
2000-03-08,0.442857143,0.064285714,3.121428571,45.40714286,8.585714286,0.071428571
2000-03-09,1.542857143,0,2.657142857,42.29285714,10.20142857,0
2000-03-10,4.307142857,0,2.057142857,55.18571429,9.282857143,0
2000-03-11,6.235714286,0,1.685714286,64.21428571,3.748571429,0
2000-03-12,5.578571429,0,2.171428571,63.88571429,8.888571429,0
2000-03-13,5.785714286,0,2.157142857,46.07857143,9.855,0
2000-03-14,6.614285714,0.014285714,1.992857143,40.69285714,10.63285714,0
2000-03-15,6.842857143,7.421428571,1.914285714,52.87142857,7.600714286,0
2000-03-16,5.135714286,3.671428571,3,68.98571429,6.349285714,0
2000-03-17,6.821428571,0,2.307142857,56.19285714,10.96071429,0
2000-03-18,9.778571429,0,2.95,48.62142857,9.144285714,0
2000-03-19,7.007142857,0.321428571,2.864285714,64.76428571,8.583571429,0
2000-03-20,6.45,0,1.885714286,60.95714286,11.19428571,0
2000-03-21,7.564285714,0,1.707142857,59.07142857,6.673571429,0
2000-03-22,8.871428571,0,2.807142857,53.75,10.71571429,0
2000-03-23,7.071428571,1.642857143,2.628571429,65.98571429,3.404285714,0
2000-03-24,5.557142857,0,4.65,34.8,12.02714286,0
2000-03-25,6.357142857,0,3.507142857,43.54285714,11.45214286,0
2000-03-26,8.471428571,0,2.314285714,51.45,11.34714286,0
2000-03-27,12.55,0.342857143,3.778571429,47.37142857,9.092142857,0
2000-03-28,9.9,4.064285714,3.921428571,68.69285714,4.475,0
2000-03-29,7.4,0.007142857,3.635714286,54.40714286,9.447142857,0
2000-03-30,8.9,0,2.435714286,46.98571429,11.97214286,0
2000-03-31,10.14285714,0.178571429,2.192857143,48.95714286,7.965,0
2000-04-01,10.14285714,0,2.221428571,33.3,11.87571429,0
2000-04-02,11.72142857,0,2.328571429,38.32857143,7.146428571,0
2000-04-03,12.64285714,0,1.935714286,49.05714286,11.655,0
2000-04-04,12.54285714,0.271428571,1.821428571,51.41428571,7.430714286,0
2000-04-05,9.778571429,0.071428571,3.4,45.57857143,11.27928571,0
2000-04-06,8.014285714,0,2.385714286,43.36428571,13.11285714,0
2000-04-07,9.171428571,0,3.485714286,39.55,10.20642857,0
2000-04-08,8.907142857,0,1.871428571,37.55,12.91785714,0
2000-04-09,11.45714286,1.271428571,2.057142857,49.88571429,8.391428571,0
2000-04-10,7.357142857,3.9,4.428571429,51.32857143,12.55428571,0
2000-04-11,8.964285714,0,3.557142857,46.15,12.97,0
2000-04-12,12.19285714,0,3.121428571,51.37142857,11.23071429,0
2000-04-13,14.07142857,0,2.478571429,59.51428571,9.988571429,0
2000-04-14,12.77857143,0,2.285714286,44.18571429,8.869285714,0
2000-04-15,11.23571429,0.578571429,2.385714286,52.97857143,8.276428571,0
2000-04-16,10.84285714,0.064285714,2.378571429,52.03571429,11.80714286,0
2000-04-17,13.37857143,0,2.921428571,51.42857143,11.02285714,0
2000-04-18,14.82142857,0.157142857,2.957142857,50.12857143,7.992142857,0
2000-04-19,12.97142857,20.76428571,2.635714286,79.21428571,3.189285714,0
2000-04-20,14.17142857,0,2.642857143,66.34285714,12.10571429,0
2000-04-21,12.97857143,3.75,2.492857143,79.37857143,4.934285714,0
2000-04-22,11.67857143,0.75,3.15,64.01428571,7.495714286,0
2000-04-23,11.63571429,0,3.964285714,44.82857143,13.87214286,0
2000-04-24,12.60714286,0,2.714285714,42.78571429,13.40357143,0
2000-04-25,14.82142857,0.471428571,2.3,45.7,6.538571429,0
2000-04-26,12.09285714,1.65,2.35,79.75,3.838571429,0
2000-04-27,10.94285714,1.135714286,2.485714286,73.33571429,6.595714286,0
2000-04-28,12.39285714,0,2.235714286,63.32857143,12.83785714,0
2000-04-29,15,0,1.914285714,50.51428571,13.77714286,0
2000-04-30,14.06428571,0.964285714,2.314285714,63.92142857,10.21785714,0
2000-05-01,14.7,0.007142857,3.192857143,66.93571429,10.94714286,0
2000-05-02,13.72857143,0,2.357142857,61.02857143,12.53642857,0
2000-05-03,15,0,2.092857143,57.85,13.61785714,0
2000-05-04,16.85,0,2.078571429,49.17857143,11.43571429,0
2000-05-05,17.77142857,0.878571429,2.35,49.45714286,9.572142857,0
2000-05-06,15.05,0.442857143,2.728571429,64.2,9.825,0
2000-05-07,14.6,0,2.542857143,50.53571429,14.25642857,0
2000-05-08,16.79285714,0,2.05,44.55,13.65428571,0
2000-05-09,18.10714286,0,2.135714286,50.30714286,10.33428571,0
2000-05-10,14.57857143,14.47142857,3.414285714,77.67142857,2.197857143,0
2000-05-11,13.30714286,1.45,2.692857143,74.97142857,6.774285714,0
2000-05-12,14.67142857,0.114285714,1.75,69.54285714,10.30357143,0
2000-05-13,15.27857143,2.828571429,1.964285714,73.14285714,7.597142857,0
2000-05-14,16.65,0.25,1.792857143,67.20714286,11.73214286,0
2000-05-15,16.8,0.807142857,1.792857143,68.53571429,9.119285714,0
2000-05-16,16.16428571,0.692857143,1.514285714,75.58571429,6.115714286,0
2000-05-17,15.78571429,3.05,1.857142857,77.63571429,9.602142857,0
2000-05-18,16.31428571,0.085714286,1.742857143,75.55,8.66,0
2000-05-19,17.65,4.657142857,2.542857143,71.05714286,8.98,0
2000-05-20,16.18571429,1.971428571,2.521428571,74.44285714,10.17214286,0
2000-05-21,17.35,0,2.057142857,65.46428571,12.79214286,0
2000-05-22,20.30714286,0,2.557142857,62.82857143,11.52785714,0
2000-05-23,21.27857143,0.328571429,2.757142857,66.49285714,11.89642857,0
2000-05-24,22.31428571,0,2.314285714,61.72857143,13.92571429,0
2000-05-25,23.24285714,0,1.557142857,60.37142857,13.23714286,0
2000-05-26,20.57857143,11.9,2.157142857,71.06428571,4.732857143,0
2000-05-27,18.34285714,9.364285714,2.55,87.32857143,3.328571429,0
2000-05-28,18.86428571,0.021428571,3.335714286,64.23571429,12.94714286,0
2000-05-29,20.26428571,0,1.978571429,55.38571429,14.04071429,0
2000-05-30,17.47857143,1.35,1.742857143,69.95,5.285714286,0
2000-05-31,18.84285714,2.057142857,1.864285714,69.01428571,11.12,0
2000-06-01,19.59285714,0.021428571,1.842857143,69.51428571,12.56214286,0
2000-06-02,20.51428571,0,1.578571429,72.33571429,9.460714286,0
2000-06-03,21.93571429,0.05,2.121428571,70.47857143,9.551428571,0
2000-06-04,23.02857143,0,1.935714286,51.02142857,13.65,0
2000-06-05,22.53571429,0,1.935714286,48.66428571,14.44642857,0
2000-06-06,22.22857143,0,2.335714286,51.5,14.70214286,0
2000-06-07,22.32857143,0,2.407142857,51.12142857,12.52785714,0
2000-06-08,19.80714286,11.07857143,2.057142857,70.57857143,4.437857143,0
2000-06-09,19.02857143,1.842857143,2.407142857,74.12857143,9.474285714,0
2000-06-10,18.67142857,6.4,2.214285714,75.98571429,7.652142857,0
2000-06-11,19.61428571,3.914285714,2.085714286,71.55714286,10.36142857,0
2000-06-12,19.7,3.914285714,2.214285714,64.41428571,13.43571429,0
2000-06-13,20.69285714,0.007142857,2.242857143,64.17142857,14.10857143,0
2000-06-14,22.74285714,0.071428571,2.7,60.10714286,11.66214286,0
2000-06-15,23.53571429,0,2.235714286,64.98571429,11.57928571,0
2000-06-16,23.16428571,0,1.557142857,66.40714286,7.616428571,0
2000-06-17,23.26428571,0.485714286,2.021428571,66.59285714,10.04785714,0
2000-06-18,23.37142857,0,1.85,65.70714286,11.85428571,0
2000-06-19,24.40714286,0,1.95,66.48571429,12.79785714,0
2000-06-20,24.45,0.414285714,1.75,67.6,9.190714286,0
2000-06-21,24.60714286,0.285714286,1.921428571,64.77142857,11.56,0
2000-06-22,21.26428571,18.77142857,1.892857143,85.78571429,2.981428571,0
2000-06-23,22.06428571,0.928571429,1.907142857,82.42142857,4.807857143,0
2000-06-24,22.11428571,8.828571429,1.85,82.50714286,4.570714286,0
2000-06-25,23.01428571,0.414285714,1.707142857,80.04285714,6.924285714,0
2000-06-26,22.68571429,31.75714286,1.721428571,88.5,2.357142857,0
2000-06-27,22.53571429,34.91428571,2.678571429,86.8,2.993571429,0
2000-06-28,23.58571429,0.55,1.964285714,74.63571429,12.775,0
2000-06-29,22.75,17.19285714,2.135714286,80.17142857,6.08,0
2000-06-30,23.89285714,6.114285714,2.385714286,82.75,7.113571429,0
2000-07-01,24.90714286,4.45,1.5,78.48571429,8.421428571,0
2000-07-02,26.57142857,0,1.585714286,74.73571429,11.52285714,0
2000-07-03,26.76428571,0.578571429,1.55,73.42857143,12.62,0
2000-07-04,26.77857143,1.635714286,1.378571429,71.90714286,11.16142857,0
2000-07-05,26.02857143,0.035714286,1.664285714,72.45,11.93785714,0
2000-07-06,26.38571429,0.264285714,1.685714286,71.96428571,13.02357143,0
2000-07-07,25.53571429,0.071428571,2.192857143,70.68571429,10.03571429,0
2000-07-08,24.47142857,0.007142857,2.007142857,66.36428571,11.82,0
2000-07-09,24.97142857,0,1.692857143,70.12857143,10.95571429,0
2000-07-10,25.29285714,21.46428571,1.921428571,75.07857143,7.686428571,0
2000-07-11,24.55,14.05,4.471428571,79.91428571,4.946428571,0
2000-07-12,25.57857143,2.807142857,3.942857143,73.96428571,8.554285714,0
2000-07-13,26.12142857,0.071428571,2.821428571,74.05,9.028571429,0
2000-07-14,24.77857143,23.40714286,1.985714286,79.97857143,4.737142857,0
2000-07-15,24.8,22.91428571,2.571428571,83.11428571,4.798571429,0
2000-07-16,25.74285714,1.257142857,2.392857143,79.98571429,6.342142857,0
2000-07-17,26.92857143,0.035714286,2.128571429,75.73571429,10.01357143,0
2000-07-18,27.34285714,2.457142857,1.907142857,76.53571429,9.337142857,0
2000-07-19,26.88571429,13.77857143,2.042857143,82.07857143,6.912857143,0
2000-07-20,27.71428571,6.314285714,2.571428571,77.37857143,9.235714286,0
2000-07-21,27.81428571,0.55,3.685714286,75.50714286,9.420714286,0
2000-07-22,26.8,30.6,4.085714286,79.42142857,6.154285714,0
2000-07-23,23.64285714,54.6,3.3,85.24285714,5.108571429,0
2000-07-24,25.05714286,11.52142857,1.914285714,80.29285714,10.30285714,0
2000-07-25,25.4,0,1.457142857,77.25,8.785714286,0
2000-07-26,25.44285714,0,1.607142857,76.1,10.27857143,0
2000-07-27,26.3,0.007142857,1.735714286,71.68571429,11.225,0
2000-07-28,27.15714286,0.435714286,1.521428571,72.29285714,7.985,0
2000-07-29,27.65,5.65,1.785714286,76.51428571,8.119285714,0
2000-07-30,24.95,9.885714286,2.157142857,83.42857143,4.581428571,0
2000-07-31,24.28571429,13.92142857,2.35,76.22857143,9.457857143,0
2000-08-01,24.85714286,0,1.328571429,73.82142857,11.67,0
2000-08-02,25.46428571,2.164285714,1.871428571,74.45714286,9.382857143,0
2000-08-03,25.5,3.371428571,2.314285714,74.88571429,7.505714286,0
2000-08-04,24.09285714,34.86428571,2.628571429,86.10714286,4.030714286,0
2000-08-05,26.12142857,4.214285714,1.3,80.85,8.484285714,0
2000-08-06,25.82857143,4.435714286,1.45,81.34285714,5.775714286,0
2000-08-07,25.98571429,5.942857143,1.35,81.32142857,7.724285714,0
2000-08-08,26.15714286,3.964285714,1.328571429,80.01428571,7.705,0
2000-08-09,26.68571429,1.371428571,1.714285714,75.97142857,10.33714286,0
2000-08-10,27.46428571,0.035714286,1.885714286,72.84285714,11.74071429,0
2000-08-11,27.45714286,2.178571429,1.735714286,73.27142857,11.47857143,0
2000-08-12,27.71428571,0.007142857,1.835714286,71.83571429,11.09357143,0
2000-08-13,27.27857143,2.192857143,1.707142857,71.15,9.644285714,0
2000-08-14,27.15,1.292857143,1.9,73.02857143,10.46357143,0
2000-08-15,27.39285714,0.892857143,1.614285714,73.33571429,10.31357143,0
2000-08-16,26.63571429,13.85714286,1.864285714,79.06428571,5.978571429,0
2000-08-17,27.12142857,8.914285714,1.814285714,77.80714286,8.389285714,0
2000-08-18,26.70714286,5.628571429,1.935714286,77.82857143,6.273571429,0
2000-08-19,25.3,11.82857143,1.735714286,81.62142857,4.731428571,0
2000-08-20,23.43571429,48.82857143,2.114285714,89.03571429,2.059285714,0
2000-08-21,24.07857143,8.407142857,3.307142857,76.31428571,8.33,0
2000-08-22,24.96428571,0.264285714,2.507142857,72.51428571,10.48714286,0
2000-08-23,25.19285714,2.628571429,1.492857143,73.21428571,10.38357143,0
2000-08-24,23.80714286,40.26428571,1.664285714,87.66428571,2.523571429,0
2000-08-25,23.17857143,73.95714286,2.014285714,90.28571429,2.168571429,0
2000-08-26,23.25,67.55714286,2.014285714,91.15714286,1.55,0
2000-08-27,25.62857143,32.23571429,2.507142857,84.87142857,4.529285714,0
2000-08-28,26.59285714,17.42857143,1.621428571,80.17857143,8.601428571,0
2000-08-29,27.2,0.178571429,1.857142857,75.26428571,10.19357143,0
2000-08-30,27.7,0,2.635714286,69.03571429,10.94,0
2000-08-31,25.97142857,37.02142857,5.428571429,79.86428571,1.747857143,0
2000-09-01,25.95,4.192857143,4.8,79.62857143,6.064285714,0
2000-09-02,26.07857143,0.4,1.978571429,78.5,7.926428571,0
2000-09-03,23.72857143,15.57857143,1.364285714,84.52142857,5.645714286,0
2000-09-04,23.66428571,0.007142857,2.078571429,69.77857143,10.79214286,0
2000-09-05,22.58571429,0,1.8,70.34285714,11,0
2000-09-06,22.12857143,1.65,1.664285714,77.45714286,7.419285714,0
2000-09-07,21.35714286,0.314285714,2.15,73.63571429,5.575,0
2000-09-08,19.97142857,6.142857143,2.5,82.25714286,3.065,0
2000-09-09,20.14285714,1.307142857,2.535714286,80.37857143,3.937857143,0
2000-09-10,20.97857143,0.164285714,2.214285714,73.45,7.060714286,0
2000-09-11,19.77857143,1.985714286,2.935714286,71.11428571,5.684285714,0
2000-09-12,19.04285714,4.935714286,3.464285714,66.97857143,5.298571429,0
2000-09-13,16.51428571,40.12857143,3.35,86.57857143,1.680714286,0
2000-09-14,17.55,42.24285714,3.135714286,88.35714286,1.808571429,0
2000-09-15,18.55714286,57.10714286,3.678571429,89.86428571,1.647142857,0
2000-09-16,18.43571429,51.70714286,4.942857143,82.16428571,2.517142857,0
2000-09-17,19.61428571,0.171428571,2.95,63.39285714,10.66357143,0
2000-09-18,18.07857143,0,1.814285714,63.05,11.19428571,0
2000-09-19,18.53571429,0,1.15,66.22857143,10.51428571,0
2000-09-20,19.75,0,1.278571429,70.34285714,8.913571429,0
2000-09-21,19.92142857,0.678571429,1.492857143,75.52857143,5.923571429,0
2000-09-22,20.16428571,0.964285714,1.25,80.35714286,4.708571429,0
2000-09-23,20.01428571,0,1.371428571,76.54285714,7.731428571,0
2000-09-24,19.78571429,0,1.3,77.86428571,7.066428571,0
2000-09-25,19.51428571,0,1.278571429,75.51428571,5.954285714,0
2000-09-26,18.41428571,0,1.428571429,69.09285714,9.237857143,0
2000-09-27,18.53571429,0,1.442857143,60.29285714,9.351428571,0
2000-09-28,17.11428571,0.285714286,1.607142857,67.75,3.327857143,0
2000-09-29,18.97857143,1.028571429,1.75,66.73571429,7.562142857,0
2000-09-30,19.60714286,0.05,1.15,73.36428571,6.611428571,0
2000-10-01,19.33571429,0.021428571,1.185714286,75.45714286,7.345,0
2000-10-02,17.37142857,7.257142857,1.371428571,85.29285714,2.407142857,0
2000-10-03,17.22857143,0,1.6,68.63571429,9.684285714,0
2000-10-04,16.47142857,0,1.071428571,69.00714286,8.073571429,0
2000-10-05,17.99285714,0.228571429,1.192857143,72.52142857,7.485,0
2000-10-06,18.55,0,1.114285714,75.17857143,7.497857143,0
2000-10-07,19.27142857,0,1.292857143,71.72142857,8.152857143,0
2000-10-08,18.47142857,2.314285714,1.564285714,76.01428571,5.157857143,0
2000-10-09,19.14285714,0,1.335714286,75.75,7.248571429,0
2000-10-10,19.15,0.192857143,1.228571429,76.88571429,5.182857143,0
2000-10-11,18.02857143,1.05,1.521428571,78.95714286,3.775714286,0
2000-10-12,13.84285714,0.035714286,2.607142857,50.47142857,7.592142857,0
2000-10-13,11.18571429,0,2.464285714,46.10714286,8.834285714,0
2000-10-14,11.30714286,0,1.471428571,58.24285714,6.107857143,0
2000-10-15,13.11428571,0,1.757142857,59.73571429,8.557142857,0
2000-10-16,11.92142857,0,1.3,59.49285714,8.483571429,0
2000-10-17,12.12142857,0.285714286,1.371428571,70.67857143,2.470714286,0
2000-10-18,14.15714286,0,1.864285714,69.95,6.652857143,0
2000-10-19,13.95714286,0,1.578571429,66.68571429,6.288571429,0
2000-10-20,14.83571429,0,1.2,71.14285714,5.462857143,0
2000-10-21,14.20714286,0,1.4,62.5,7.152142857,0
2000-10-22,14.42142857,0,1.978571429,62.35,3.726428571,0
2000-10-23,16.73571429,7.128571429,1.685714286,75.55,5.62,0
2000-10-24,16.99285714,8.85,1.635714286,83.07142857,2.320714286,0
2000-10-25,16.48571429,0.85,1.992857143,74.74285714,5.475714286,0
2000-10-26,11.55,0,2.407142857,50.32142857,8.345,0
2000-10-27,12.45714286,0,1.685714286,63.24285714,7.592142857,0
2000-10-28,12.72142857,0.192857143,1.157142857,72.4,2.407142857,0
2000-10-29,11.35,0.35,1.385714286,67.12142857,2.818571429,0
2000-10-30,9.585714286,0,1.214285714,60.59285714,7.990714286,0
2000-10-31,10.45,0.185714286,1.057142857,65.82142857,4.991428571,0
2000-11-01,11.84285714,6.75,1.5,76.31428571,2.227857143,0
2000-11-02,13.21428571,3.314285714,2.05,70.89285714,6.392857143,0
2000-11-03,12.57142857,0,1.335714286,70.32142857,7.088571429,0
2000-11-04,13.27142857,0,1.842857143,72.10714286,6.252857143,0
2000-11-05,12.18571429,0,1.407142857,61.78571429,7.293571429,0
2000-11-06,12.15,0,1.057142857,65.72857143,6.88,0
2000-11-07,11.36428571,0.007142857,2.264285714,56.73571429,5.832142857,0
2000-11-08,4.735714286,0,2.164285714,44.47142857,4.832142857,0
2000-11-09,6.435714286,0,1.214285714,51.2,6.015714286,0
2000-11-10,7.364285714,0.792857143,1.985714286,63.47857143,3.181428571,0
2000-11-11,4.478571429,0,1.942857143,58.47857143,6.405714286,0
2000-11-12,4.914285714,0.15,1.7,64,4.549285714,0
2000-11-13,6.228571429,0,1.228571429,66.98571429,5.864285714,0
2000-11-14,8.164285714,0,1.071428571,66.02142857,4.417142857,0
2000-11-15,9.657142857,1.421428571,1.592857143,69.65714286,2.695,0
2000-11-16,8.442857143,9.892857143,3.05,82.62857143,0.844285714,0
2000-11-17,7.321428571,0.25,2.285714286,73.23571429,3.164285714,0
2000-11-18,4.485714286,0,1.921428571,55.59285714,6.715714286,0
2000-11-19,6.95,2.678571429,1.8,64.58571429,4.702142857,0
2000-11-20,7.228571429,16.33571429,2.878571429,79.32857143,1.398571429,0
2000-11-21,2.321428571,0,3.107142857,49.67142857,6.572857143,0
2000-11-22,1.942857143,0,1.3,58.01428571,6.592857143,0
2000-11-23,5.078571429,0,1.178571429,63.12142857,5.677857143,0
2000-11-24,7.5,0,1.085714286,67.87857143,4.667857143,0
2000-11-25,8.707142857,0,1.157142857,68.01428571,5.658571429,0
2000-11-26,7.464285714,0.671428571,1.5,75.01428571,2.032857143,0
2000-11-27,4.371428571,0,2.342857143,48.6,6.492857143,0
2000-11-28,3.114285714,0,1.592857143,52.17857143,5.985,0
2000-11-29,3.5,0,1.535714286,57.72142857,5.821428571,0
2000-11-30,5.985714286,0.45,1.171428571,67.97857143,2.575714286,0
2000-12-01,6.164285714,0,1.442857143,71.43571429,5.461428571,0
2000-12-02,7.014285714,0,1.2,65.51428571,4.819285714,0
2000-12-03,5.392857143,0,2.257142857,49.36428571,5.965,0
2000-12-04,2.457142857,0.071428571,1.678571429,49.29285714,6.152857143,0.028571429
2000-12-05,4.042857143,0.042857143,2.792857143,55.1,5.767857143,0.042857143
2000-12-06,1.278571429,0,1.635714286,51.46428571,5.239285714,0
2000-12-07,3.692857143,0,1.028571429,54.15,4.213571429,0
2000-12-08,5.807142857,0.007142857,1.171428571,64.37857143,5.107142857,0
2000-12-09,6.621428571,0,1.042857143,66.30714286,5.087142857,0
2000-12-10,3.907142857,2.707142857,2.664285714,64.08571429,2.287857143,0
2000-12-11,-3.664285714,0,3.9,37.42142857,6.063571429,0.007142857
2000-12-12,-3.371428571,0,2.342857143,46.66428571,5.695714286,0.057142857
2000-12-13,0.657142857,0.042857143,1.328571429,67.13571429,4.578571429,0.135714286
2000-12-14,2.814285714,0.157142857,1.392857143,70.35714286,4.324285714,0.035714286
2000-12-15,7.085714286,1.142857143,2.95,69.36428571,4.282142857,0
2000-12-16,2.871428571,0.021428571,2.464285714,44.03571429,5.724285714,0
2000-12-17,0.95,0,1.171428571,51.43571429,4.193571429,0
2000-12-18,3.071428571,2.342857143,1.292857143,72.27857143,1.58,0
2000-12-19,3.928571429,0.221428571,2.278571429,66.93571429,3.8,0
2000-12-20,2.285714286,0.328571429,1.6,76.05,1.504285714,0.021428571
2000-12-21,1.835714286,0,1.792857143,56.75714286,5.710714286,0
2000-12-22,3.678571429,0.214285714,2.207142857,61.86428571,4.645714286,0
2000-12-23,3.857142857,4.728571429,3.021428571,63.01428571,3.606428571,0
2000-12-24,1.6,0.271428571,1.607142857,61.7,3.773571429,0.371428571
2000-12-25,-2.364285714,1.057142857,3.657142857,56.17142857,5.328571429,1.95
2000-12-26,-5.25,0.007142857,2.471428571,52.18571429,6.295,1.007142857
2000-12-27,-2.507142857,0.085714286,1.235714286,53.56428571,4.261428571,0.55
2000-12-28,-0.214285714,0.014285714,1.728571429,61.27857143,5.02,0.564285714
2000-12-29,-1.371428571,0,1.1,62.61428571,5.211428571,0.214285714
2000-12-30,2.557142857,0.128571429,1.378571429,57.72857143,4.386428571,0.135714286
2000-12-31,-1.3,0,3.15,52.35714286,5.861428571,0.121428571
2001-01-01,-2.1,0.407142857,1.85,58.04285714,4.847857143,0.6
2001-01-02,0.578571429,0.042857143,3.3,56.19285714,3.573571429,0.635714286
2001-01-03,-4.064285714,0.042857143,2.307142857,51.76428571,4.953571429,0.492857143
2001-01-04,-5.885714286,0.214285714,2.507142857,50.83571429,6.086428571,1.071428571
2001-01-05,-4.95,0,1.792857143,53.77142857,5.349285714,0.2
2001-01-06,-1.528571429,0.364285714,1.928571429,53.64285714,4.780714286,0.171428571
2001-01-07,2.842857143,25.43571429,3.814285714,87.37142857,0.607857143,9.464285714
2001-01-08,3.835714286,0.035714286,2.6,74.30714286,5.774285714,7.314285714
2001-01-09,2.528571429,6.778571429,2.735714286,79.63571429,1.004285714,6.214285714
2001-01-10,-2.5,0.157142857,2.014285714,51.62857143,6.309285714,5.514285714
2001-01-11,-3.25,0.314285714,2.471428571,50.73571429,6.213571429,5.764285714
2001-01-12,-7.357142857,0,1.978571429,51.14285714,6.037857143,5.314285714
