2014-01-02,43600 ,39367 
2014-01-03,43600 ,39367 
2014-01-06,43600 ,39367 
2014-01-07,43600 ,39367 
2014-01-08,43600 ,39367 
2014-01-09,43600 ,39367 
2014-01-10,43600 ,39367 
2014-01-13,43600 ,39407 
2014-01-14,43600 ,39433 
2014-01-15,43600 ,39450 
2014-01-16,43600 ,39450 
2014-01-17,43600 ,39467 
2014-01-20,43600 ,39527 
2014-01-21,43600 ,39547 
2014-01-22,43600 ,39550 
2014-01-23,43600 ,39550 
2014-01-24,43600 ,39560 
2014-01-27,43600 ,39600 
2014-01-28,43600 ,39600 
2014-01-29,43600 ,39600 
2014-02-03,43600 ,39613 
2014-02-04,43600 ,39610 
2014-02-05,43600 ,39597 
2014-02-06,43600 ,39587 
2014-02-07,43600 ,39580 
2014-02-10,43600 ,39580 
2014-02-11,43600 ,39587 
2014-02-12,43600 ,39608 
2014-02-13,43600 ,39608 
2014-02-14,43600 ,39613 
2014-02-17,43600 ,39633 
2014-02-18,43600 ,39640 
2014-02-19,43600 ,39642 
2014-02-20,43600 ,39642 
2014-02-21,43600 ,39647 
2014-02-24,43600 ,39673 
2014-02-25,43600 ,39687 
2014-02-26,43600 ,39692 
2014-02-27,43600 ,39692 
2014-02-28,43600 ,39700 
2014-03-03,43600 ,39751 
2014-03-04,43600 ,39778 
2014-03-05,43600 ,39789 
2014-03-06,43600 ,39789 
2014-03-07,43600 ,39831 
2014-03-10,43600 ,40047 
2014-03-11,43600 ,40113 
2014-03-12,43600 ,40142 
2014-03-13,43600 ,40142 
2014-03-14,43600 ,40153 
2014-03-17,43600 ,40207 
2014-03-18,43600 ,40229 
2014-03-19,43600 ,40236 
2014-03-20,43600 ,40236 
2014-03-21,43600 ,40249 
2014-03-24,43600 ,40322 
2014-03-25,43600 ,40333 
2014-03-26,43600 ,40338 
2014-03-27,43600 ,40325 
2014-03-28,43600 ,40327 
2014-03-31,43600 ,40387 
2014-04-01,43600 ,40407 
2014-04-02,43600 ,40425 
2014-04-03,43600 ,40425 
2014-04-04,43600 ,40427 
2014-04-07,43600 ,40442 
2014-04-08,43600 ,40451 
2014-04-09,43600 ,40455 
2014-04-10,43600 ,40455 
2014-04-11,43600 ,40466 
2014-04-14,43600 ,40517 
2014-04-15,43600 ,40531 
2014-04-16,43600 ,40536 
2014-04-17,43600 ,40536 
2014-04-18,43500 ,40542 
2014-04-21,43200 ,40575 
2014-04-22,43000 ,40587 
2014-04-23,43000 ,40592 
2014-04-24,43000 ,40592 
2014-04-25,43000 ,40593 
2014-04-28,43000 ,40600 
2014-04-29,43000 ,40600 
2014-04-30,43000 ,40600 
2014-05-02,43000 ,40600 
2014-05-07,42800 ,40600 
2014-05-08,42800 ,40600 
2014-05-09,42800 ,40600 
2014-05-12,42800 ,40600 
2014-05-13,42800 ,40600 
2014-05-14,42800 ,40600 
2014-05-15,42800 ,40587 
2014-05-16,42800 ,40583 
2014-05-19,42800 ,40533 
2014-05-20,42800 ,40493 
2014-05-21,42800 ,40413 
2014-05-22,42600 ,40333 
2014-05-23,42600 ,40283 
2014-05-26,42600 ,40200 
2014-05-27,42600 ,40147 
2014-05-28,42600 ,40133 
2014-05-29,42600 ,40120 
2014-05-30,42600 ,40117 
2014-06-02,42600 ,40067 
2014-06-03,42600 ,40040 
2014-06-05,42600 ,40000 
2014-06-09,42600 ,40000 
2014-06-10,42600 ,40000 
2014-06-11,42600 ,40000 
2014-06-12,42600 ,40000 
2014-06-13,42600 ,40000 
2014-06-16,42600 ,40000 
2014-06-17,42600 ,40000 
2014-06-18,42600 ,40000 
2014-06-19,42600 ,40000 
2014-06-20,42600 ,40000 
2014-06-23,42600 ,40000 
2014-06-24,42600 ,40000 
2014-06-25,42600 ,40000 
2014-06-26,42600 ,40000 
2014-06-27,42600 ,40000 
2014-06-30,42600 ,40000 
2014-07-01,42600 ,40000 
2014-07-02,42600 ,40000 
2014-07-03,42600 ,40000 
2014-07-04,42600 ,40000 
2014-07-07,42600 ,39973 
2014-07-08,42600 ,39947 
2014-07-09,42600 ,39907 
2014-07-10,42600 ,39867 
2014-07-11,42600 ,39850 
2014-07-14,42600 ,39773 
2014-07-15,42600 ,39733 
2014-07-16,42600 ,39707 
2014-07-17,42600 ,39680 
2014-07-18,42600 ,39667 
2014-07-21,42600 ,39667 
2014-07-22,42600 ,39667 
2014-07-23,42600 ,39667 
2014-07-24,42600 ,39667 
2014-07-25,42600 ,39667 
2014-07-28,42600 ,39653 
2014-07-29,42600 ,39640 
2014-07-30,42600 ,39627 
2014-07-31,42600 ,39613 
2014-08-04,42600 ,39587 
2014-08-05,42600 ,39573 
2014-08-06,42600 ,39560 
2014-08-07,42600 ,39547 
2014-08-08,42600 ,39533 
2014-08-11,42600 ,39533 
2014-08-12,42600 ,39533 
2014-08-13,42600 ,39533 
2014-08-14,42600 ,39533 
2014-08-18,42600 ,39477 
2014-08-19,42600 ,39450 
2014-08-20,42600 ,39393 
2014-08-21,42600 ,39333 
2014-08-22,42600 ,39300 
2014-08-25,42600 ,39260 
2014-08-26,42600 ,39233 
2014-08-27,42600 ,39220 
2014-08-28,42600 ,39207 
2014-08-29,42600 ,39193 
2014-09-01,42600 ,39155 
2014-09-02,42600 ,39142 
2014-09-03,42600 ,39140 
2014-09-04,42600 ,39133 
2014-09-05,42600 ,39133 
2014-09-11,42600 ,39133 
2014-09-12,42600 ,39133 
2014-09-15,42600 ,39133 
2014-09-17,42600 ,39133 
2014-09-18,42500 ,39133 
2014-09-19,42400 ,39133 
2014-09-22,42400 ,39133 
2014-09-23,42400 ,39133 
2014-09-24,42400 ,39133 
2014-09-25,42400 ,39133 
2014-09-26,42400 ,39133 
2014-09-29,42400 ,39133 
2014-09-30,42400 ,39133 
2014-10-01,42150 ,39093 
2014-10-02,41950 ,39083 
