2007-01-02,37000 ,40833 
2007-01-03,37000 ,40833 
2007-01-04,37000 ,40833 
2007-01-05,37000 ,40833 
2007-01-08,37000 ,40833 
2007-01-09,37000 ,40833 
2007-01-10,37000 ,40833 
2007-01-11,37000 ,40833 
2007-01-12,37000 ,40833 
2007-01-15,37000 ,40833 
2007-01-16,37000 ,40833 
2007-01-17,37000 ,40833 
2007-01-18,37000 ,40833 
2007-01-19,37000 ,40833 
2007-01-22,37000 ,40833 
2007-01-23,37000 ,40833 
2007-01-24,37000 ,40833 
2007-01-25,37000 ,40833 
2007-01-26,37000 ,40833 
2007-01-29,37000 ,40833 
2007-01-30,37000 ,40840 
2007-01-31,37000 ,40847 
2007-02-01,37000 ,40853 
2007-02-02,37000 ,40860 
2007-02-05,37000 ,40867 
2007-02-06,37000 ,40873 
2007-02-07,37000 ,40880 
2007-02-08,37000 ,40887 
2007-02-09,37200 ,40893 
2007-02-12,37200 ,40900 
2007-02-13,37400 ,40900 
2007-02-14,37600 ,40900 
2007-02-15,37600 ,40900 
2007-02-16,37600 ,40900 
2007-02-20,37600 ,40900 
2007-02-21,37600 ,40900 
2007-02-22,38000 ,40900 
2007-02-23,38000 ,40900 
2007-02-26,38000 ,40900 
2007-02-27,38000 ,40900 
2007-02-28,38000 ,40907 
2007-03-02,38000 ,40913 
2007-03-05,38000 ,40927 
2007-03-06,38000 ,40933 
2007-03-07,38000 ,40933 
2007-03-08,38000 ,40933 
2007-03-09,38000 ,40933 
2007-03-12,38000 ,40933 
2007-03-13,38000 ,40933 
2007-03-14,38400 ,40933 
2007-03-15,38600 ,40933 
2007-03-16,38600 ,40933 
2007-03-19,38600 ,40933 
2007-03-20,38600 ,40933 
2007-03-21,38600 ,40933 
2007-03-22,38600 ,40933 
2007-03-23,38600 ,40933 
2007-03-26,38600 ,40933 
2007-03-27,38600 ,40933 
2007-03-28,38600 ,40933 
2007-03-29,38600 ,40933 
2007-03-30,38600 ,40933 
2007-04-02,38600 ,40933 
2007-04-03,38600 ,40933 
2007-04-04,38600 ,40933 
2007-04-05,38600 ,40933 
2007-04-06,38600 ,40933 
2007-04-09,38600 ,40933 
2007-04-10,38600 ,40933 
2007-04-11,38600 ,40933 
2007-04-12,38800 ,40933 
2007-04-13,38800 ,40933 
2007-04-16,38800 ,40933 
2007-04-17,38800 ,40933 
2007-04-18,38800 ,40933 
2007-04-19,39000 ,40933 
2007-04-20,39000 ,40933 
2007-04-23,39000 ,40933 
2007-04-24,39200 ,40933 
2007-04-25,39200 ,40933 
2007-04-26,39200 ,40933 
2007-04-27,39200 ,40933 
2007-04-30,39200 ,40933 
2007-05-02,39200 ,40933 
2007-05-03,39200 ,40933 
2007-05-04,39200 ,40933 
2007-05-07,39200 ,40933 
2007-05-08,39200 ,40933 
2007-05-09,39200 ,40933 
2007-05-10,39200 ,40933 
2007-05-11,39200 ,40933 
2007-05-14,39200 ,40933 
2007-05-15,39200 ,40933 
2007-05-16,39200 ,40933 
2007-05-17,39200 ,40933 
2007-05-18,39200 ,40933 
2007-05-21,39200 ,40933 
2007-05-22,39200 ,40933 
2007-05-23,39300 ,40933 
2007-05-25,39400 ,40950 
2007-05-28,39400 ,40987 
2007-05-29,39600 ,41000 
2007-05-30,39600 ,41000 
2007-05-31,39600 ,41000 
2007-06-01,39600 ,41000 
2007-06-04,39600 ,41027 
2007-06-05,39600 ,41040 
2007-06-07,39600 ,41053 
2007-06-08,39600 ,41093 
2007-06-11,39600 ,41147 
2007-06-12,39600 ,41173 
2007-06-13,39600 ,41200 
2007-06-14,39600 ,41200 
2007-06-15,39600 ,41200 
2007-06-18,39600 ,41200 
2007-06-19,39600 ,41200 
2007-06-20,39600 ,41200 
2007-06-21,39600 ,41213 
2007-06-22,39600 ,41217 
2007-06-25,39600 ,41267 
2007-06-26,39600 ,41293 
2007-06-27,39600 ,41307 
2007-06-28,39600 ,41320 
2007-06-29,39600 ,41333 
2007-07-02,39600 ,41333 
2007-07-03,39600 ,41333 
2007-07-04,39600 ,41347 
2007-07-05,39600 ,41360 
2007-07-06,39600 ,41373 
2007-07-09,39600 ,41400 
2007-07-10,39600 ,41400 
2007-07-11,39600 ,41400 
2007-07-12,39600 ,41400 
2007-07-13,39600 ,41400 
2007-07-16,39600 ,41400 
2007-07-18,39600 ,41400 
2007-07-19,39600 ,41400 
2007-07-20,39600 ,41400 
2007-07-23,39600 ,41400 
2007-07-24,39600 ,41400 
2007-07-25,39600 ,41400 
2007-07-26,39600 ,41400 
2007-07-27,39600 ,41400 
2007-07-30,39600 ,41400 
2007-07-31,39600 ,41400 
2007-08-01,39600 ,41400 
2007-08-02,39600 ,41400 
2007-08-03,39600 ,41400 
2007-08-06,39600 ,41400 
2007-08-07,39600 ,41400 
2007-08-08,39600 ,41400 
2007-08-09,39600 ,41400 
2007-08-10,39600 ,41400 
2007-08-13,39600 ,41400 
2007-08-14,39600 ,41400 
2007-08-16,39600 ,41400 
2007-08-17,39600 ,41400 
2007-08-20,39600 ,41400 
2007-08-21,39600 ,41400 
2007-08-22,39600 ,41400 
2007-08-23,39600 ,41400 
2007-08-24,39600 ,41400 
2007-08-27,39600 ,41410 
2007-08-28,39600 ,41437 
2007-08-29,39600 ,41453 
2007-08-30,39600 ,41480 
2007-08-31,39600 ,41533 
2007-09-03,39600 ,41653 
2007-09-04,39600 ,41733 
2007-09-05,39600 ,41800 
2007-09-06,39600 ,41827 
2007-09-07,39600 ,41827 
2007-09-10,39600 ,41800 
2007-09-11,39600 ,41800 
2007-09-12,39600 ,41800 
2007-09-13,39400 ,41800 
2007-09-14,39400 ,41800 
2007-09-17,39000 ,41800 
2007-09-18,39000 ,41800 
2007-09-19,39000 ,41800 
2007-09-20,39000 ,41800 
2007-09-21,39000 ,41800 
2007-09-27,39000 ,41800 
2007-09-28,39000 ,41787 
2007-10-01,38600 ,41700 
2007-10-02,38600 ,41660 
2007-10-04,38600 ,42747 
2007-10-05,38500 ,42094 
2007-10-08,38500 ,41317 
2007-10-09,38500 ,41285 
2007-10-10,38500 ,41230 
2007-10-11,38500 ,41147 
2007-10-12,38500 ,41022 
2007-10-15,37900 ,40753 
2007-10-16,37900 ,40685 
2007-10-17,37900 ,40590 
2007-10-18,37900 ,40475 
2007-10-19,37900 ,40748 
2007-10-22,37900 ,40448 
2007-10-23,38000 ,40229 
2007-10-24,37900 ,40163 
2007-10-25,37900 ,40092 
2007-10-26,37900 ,40010 
2007-10-29,37900 ,40058 
2007-10-30,37900 ,39505 
2007-10-31,37900 ,39520 
2007-11-01,37800 ,39510 
2007-11-02,37800 ,39523 
2007-11-05,37800 ,40120 
2007-11-06,37800 ,40087 
2007-11-07,37800 ,40047 
2007-11-08,37800 ,40027 
2007-11-09,37800 ,40000 
2007-11-12,37800 ,40000 
2007-11-13,37800 ,40000 
2007-11-14,37800 ,40000 
2007-11-15,37800 ,40000 
2007-11-16,37800 ,40000 
2007-11-19,37800 ,40000 
2007-11-20,37800 ,40000 
2007-11-21,37800 ,40000 
2007-11-22,37800 ,39973 
2007-11-23,37800 ,39947 
2007-11-26,37800 ,39827 
2007-11-27,37800 ,39817 
2007-11-28,37800 ,39817 
2007-11-29,38000 ,39800 
2007-11-30,38200 ,39760 
2007-12-03,38400 ,39693 
2007-12-04,38400 ,39680 
2007-12-05,38600 ,39667 
2007-12-06,38600 ,39667 
2007-12-07,38600 ,39667 
2007-12-10,38600 ,39667 
2007-12-11,38600 ,39667 
2007-12-12,38600 ,39667 
2007-12-13,38600 ,39667 
2007-12-14,38600 ,39667 
2007-12-17,38600 ,39667 
2007-12-18,38600 ,39667 
2007-12-20,38600 ,39667 
2007-12-21,38600 ,39667 
2007-12-24,38800 ,39667 
2007-12-26,39000 ,39667 
2007-12-27,39000 ,39667 
2007-12-28,39000 ,39667 
2007-12-31,39000 ,39667 
